doc1,doc2,similarity
doc_000010,doc_000066,0.42307692307692313
doc_000048,doc_000066,0.42307692307692313
doc_000045,doc_000066,0.42307692307692313
doc_000025,doc_000066,0.42307692307692313
doc_000043,doc_000066,0.42307692307692313
doc_000035,doc_000066,0.42307692307692313
doc_000019,doc_000066,0.42307692307692313
doc_000012,doc_000066,0.42307692307692313
doc_000062,doc_000067,0.42307692307692313
doc_000061,doc_000067,0.42307692307692313
doc_000040,doc_000067,0.42307692307692313
doc_000036,doc_000067,0.42307692307692313
doc_000011,doc_000067,0.42307692307692313
doc_000001,doc_000067,0.42307692307692313
api_20260416_034719_769078,doc_000067,0.42307692307692313
api_20260416_034703_810579,doc_000067,0.42307692307692313
api_20260416_033932_359570,doc_000067,0.42307692307692313
api_20260416_020230_731102,doc_000067,0.42307692307692313
doc_000066,doc_000067,0.42307692307692313
doc_000056,doc_000067,0.42307692307692313
doc_000055,doc_000067,0.42307692307692313
doc_000034,doc_000067,0.42307692307692313
doc_000023,doc_000067,0.42307692307692313
doc_000020,doc_000067,0.42307692307692313
doc_000014,doc_000067,0.42307692307692313
doc_000065,doc_000067,0.42307692307692313
doc_000022,doc_000067,0.42307692307692313
doc_000038,doc_000067,0.42307692307692313
doc_000062,doc_000072,0.42307692307692313
doc_000061,doc_000072,0.42307692307692313
doc_000040,doc_000072,0.42307692307692313
doc_000036,doc_000072,0.42307692307692313
doc_000011,doc_000072,0.42307692307692313
doc_000001,doc_000072,0.42307692307692313
api_20260416_034719_769078,doc_000072,0.42307692307692313
api_20260416_034703_810579,doc_000072,0.42307692307692313
api_20260416_033932_359570,doc_000072,0.42307692307692313
api_20260416_020230_731102,doc_000072,0.42307692307692313
doc_000066,doc_000072,0.42307692307692313
doc_000056,doc_000072,0.42307692307692313
doc_000055,doc_000072,0.42307692307692313
doc_000034,doc_000072,0.42307692307692313
doc_000023,doc_000072,0.42307692307692313
doc_000020,doc_000072,0.42307692307692313
doc_000014,doc_000072,0.42307692307692313
doc_000065,doc_000072,0.42307692307692313
doc_000022,doc_000072,0.42307692307692313
doc_000038,doc_000072,0.42307692307692313
doc_000062,doc_000077,0.42307692307692313
doc_000061,doc_000077,0.42307692307692313
doc_000040,doc_000077,0.42307692307692313
doc_000036,doc_000077,0.42307692307692313
doc_000011,doc_000077,0.42307692307692313
doc_000001,doc_000077,0.42307692307692313
api_20260416_034719_769078,doc_000077,0.42307692307692313
api_20260416_034703_810579,doc_000077,0.42307692307692313
api_20260416_033932_359570,doc_000077,0.42307692307692313
api_20260416_020230_731102,doc_000077,0.42307692307692313
doc_000066,doc_000077,0.42307692307692313
doc_000056,doc_000077,0.42307692307692313
doc_000055,doc_000077,0.42307692307692313
doc_000034,doc_000077,0.42307692307692313
doc_000023,doc_000077,0.42307692307692313
doc_000020,doc_000077,0.42307692307692313
doc_000014,doc_000077,0.42307692307692313
doc_000065,doc_000077,0.42307692307692313
doc_000022,doc_000077,0.42307692307692313
doc_000038,doc_000077,0.42307692307692313
doc_000009,doc_000078,0.42307692307692313
doc_000077,doc_000078,0.42307692307692313
doc_000072,doc_000078,0.42307692307692313
doc_000067,doc_000078,0.42307692307692313
doc_000053,doc_000078,0.42307692307692313
doc_000049,doc_000078,0.42307692307692313
doc_000042,doc_000078,0.42307692307692313
doc_000032,doc_000078,0.42307692307692313
doc_000028,doc_000078,0.42307692307692313
doc_000017,doc_000078,0.42307692307692313
doc_000015,doc_000078,0.42307692307692313
doc_000010,doc_000078,0.42307692307692313
doc_000069,doc_000078,0.42307692307692313
doc_000048,doc_000078,0.42307692307692313
doc_000045,doc_000078,0.42307692307692313
doc_000025,doc_000078,0.42307692307692313
doc_000073,doc_000078,0.42307692307692313
doc_000043,doc_000078,0.42307692307692313
doc_000035,doc_000078,0.42307692307692313
doc_000019,doc_000078,0.42307692307692313
doc_000012,doc_000078,0.42307692307692313
doc_000009,doc_000082,0.42307692307692313
doc_000077,doc_000082,0.42307692307692313
doc_000072,doc_000082,0.42307692307692313
doc_000067,doc_000082,0.42307692307692313
doc_000053,doc_000082,0.42307692307692313
doc_000049,doc_000082,0.42307692307692313
doc_000042,doc_000082,0.42307692307692313
doc_000032,doc_000082,0.42307692307692313
doc_000028,doc_000082,0.42307692307692313
doc_000017,doc_000082,0.42307692307692313
doc_000015,doc_000082,0.42307692307692313
doc_000010,doc_000082,0.42307692307692313
doc_000069,doc_000082,0.42307692307692313
doc_000048,doc_000082,0.42307692307692313
doc_000045,doc_000082,0.42307692307692313
doc_000025,doc_000082,0.42307692307692313
doc_000073,doc_000082,0.42307692307692313
doc_000043,doc_000082,0.42307692307692313
doc_000035,doc_000082,0.42307692307692313
doc_000019,doc_000082,0.42307692307692313
doc_000012,doc_000082,0.42307692307692313
doc_000009,doc_000084,0.42307692307692313
doc_000077,doc_000084,0.42307692307692313
doc_000072,doc_000084,0.42307692307692313
doc_000067,doc_000084,0.42307692307692313
doc_000053,doc_000084,0.42307692307692313
doc_000049,doc_000084,0.42307692307692313
doc_000042,doc_000084,0.42307692307692313
doc_000032,doc_000084,0.42307692307692313
doc_000028,doc_000084,0.42307692307692313
doc_000017,doc_000084,0.42307692307692313
doc_000015,doc_000084,0.42307692307692313
doc_000010,doc_000084,0.42307692307692313
doc_000069,doc_000084,0.42307692307692313
doc_000048,doc_000084,0.42307692307692313
doc_000045,doc_000084,0.42307692307692313
doc_000025,doc_000084,0.42307692307692313
doc_000073,doc_000084,0.42307692307692313
doc_000043,doc_000084,0.42307692307692313
doc_000035,doc_000084,0.42307692307692313
doc_000019,doc_000084,0.42307692307692313
doc_000012,doc_000084,0.42307692307692313
doc_000009,doc_000095,0.42307692307692313
doc_000077,doc_000095,0.42307692307692313
doc_000072,doc_000095,0.42307692307692313
doc_000067,doc_000095,0.42307692307692313
doc_000053,doc_000095,0.42307692307692313
doc_000049,doc_000095,0.42307692307692313
doc_000042,doc_000095,0.42307692307692313
doc_000032,doc_000095,0.42307692307692313
doc_000028,doc_000095,0.42307692307692313
doc_000017,doc_000095,0.42307692307692313
doc_000015,doc_000095,0.42307692307692313
doc_000010,doc_000095,0.42307692307692313
doc_000069,doc_000095,0.42307692307692313
doc_000048,doc_000095,0.42307692307692313
doc_000045,doc_000095,0.42307692307692313
doc_000025,doc_000095,0.42307692307692313
doc_000073,doc_000095,0.42307692307692313
doc_000043,doc_000095,0.42307692307692313
doc_000035,doc_000095,0.42307692307692313
doc_000019,doc_000095,0.42307692307692313
doc_000012,doc_000095,0.42307692307692313
doc_000001,doc_000009,0.42307692307692313
api_20260416_034719_769078,doc_000009,0.42307692307692313
api_20260416_034703_810579,doc_000009,0.42307692307692313
api_20260416_033932_359570,doc_000009,0.42307692307692313
api_20260416_020230_731102,doc_000009,0.42307692307692313
doc_000009,doc_000011,0.42307692307692313
doc_000010,doc_000011,0.42307692307692313
doc_000009,doc_000022,0.42307692307692313
doc_000017,doc_000022,0.42307692307692313
doc_000015,doc_000022,0.42307692307692313
doc_000010,doc_000022,0.42307692307692313
doc_000018,doc_000022,0.42307692307692313
doc_000009,doc_000036,0.42307692307692313
doc_000032,doc_000036,0.42307692307692313
doc_000028,doc_000036,0.42307692307692313
doc_000017,doc_000036,0.42307692307692313
doc_000015,doc_000036,0.42307692307692313
doc_000010,doc_000036,0.42307692307692313
doc_000025,doc_000036,0.42307692307692313
doc_000018,doc_000036,0.42307692307692313
doc_000009,doc_000040,0.42307692307692313
doc_000032,doc_000040,0.42307692307692313
doc_000028,doc_000040,0.42307692307692313
doc_000017,doc_000040,0.42307692307692313
doc_000015,doc_000040,0.42307692307692313
doc_000010,doc_000040,0.42307692307692313
doc_000025,doc_000040,0.42307692307692313
doc_000018,doc_000040,0.42307692307692313
doc_000009,doc_000061,0.42307692307692313
doc_000053,doc_000061,0.42307692307692313
doc_000049,doc_000061,0.42307692307692313
doc_000042,doc_000061,0.42307692307692313
doc_000032,doc_000061,0.42307692307692313
doc_000028,doc_000061,0.42307692307692313
doc_000017,doc_000061,0.42307692307692313
doc_000015,doc_000061,0.42307692307692313
doc_000010,doc_000061,0.42307692307692313
doc_000048,doc_000061,0.42307692307692313
doc_000045,doc_000061,0.42307692307692313
doc_000025,doc_000061,0.42307692307692313
doc_000054,doc_000061,0.42307692307692313
doc_000050,doc_000061,0.42307692307692313
doc_000041,doc_000061,0.42307692307692313
doc_000018,doc_000061,0.42307692307692313
doc_000009,doc_000062,0.42307692307692313
doc_000053,doc_000062,0.42307692307692313
doc_000049,doc_000062,0.42307692307692313
doc_000042,doc_000062,0.42307692307692313
doc_000032,doc_000062,0.42307692307692313
doc_000028,doc_000062,0.42307692307692313
doc_000017,doc_000062,0.42307692307692313
doc_000015,doc_000062,0.42307692307692313
doc_000010,doc_000062,0.42307692307692313
doc_000048,doc_000062,0.42307692307692313
doc_000045,doc_000062,0.42307692307692313
doc_000025,doc_000062,0.42307692307692313
doc_000054,doc_000062,0.42307692307692313
doc_000050,doc_000062,0.42307692307692313
doc_000041,doc_000062,0.42307692307692313
doc_000018,doc_000062,0.42307692307692313
doc_000048,doc_000065,0.42307692307692313
doc_000045,doc_000065,0.42307692307692313
doc_000009,doc_000065,0.42307692307692313
doc_000053,doc_000065,0.42307692307692313
doc_000049,doc_000065,0.42307692307692313
doc_000042,doc_000065,0.42307692307692313
doc_000032,doc_000065,0.42307692307692313
doc_000028,doc_000065,0.42307692307692313
doc_000025,doc_000065,0.42307692307692313
doc_000017,doc_000065,0.42307692307692313
doc_000015,doc_000065,0.42307692307692313
doc_000010,doc_000065,0.42307692307692313
doc_000054,doc_000065,0.42307692307692313
doc_000050,doc_000065,0.42307692307692313
doc_000041,doc_000065,0.42307692307692313
doc_000018,doc_000065,0.42307692307692313
doc_000009,doc_000086,0.42307692307692313
doc_000077,doc_000086,0.42307692307692313
doc_000072,doc_000086,0.42307692307692313
doc_000067,doc_000086,0.42307692307692313
doc_000053,doc_000086,0.42307692307692313
doc_000049,doc_000086,0.42307692307692313
doc_000042,doc_000086,0.42307692307692313
doc_000032,doc_000086,0.42307692307692313
doc_000028,doc_000086,0.42307692307692313
doc_000017,doc_000086,0.42307692307692313
doc_000015,doc_000086,0.42307692307692313
doc_000010,doc_000086,0.42307692307692313
doc_000069,doc_000086,0.42307692307692313
doc_000048,doc_000086,0.42307692307692313
doc_000045,doc_000086,0.42307692307692313
doc_000025,doc_000086,0.42307692307692313
doc_000083,doc_000086,0.42307692307692313
doc_000054,doc_000086,0.42307692307692313
doc_000050,doc_000086,0.42307692307692313
doc_000041,doc_000086,0.42307692307692313
doc_000018,doc_000086,0.42307692307692313
doc_000009,doc_000093,0.42307692307692313
doc_000077,doc_000093,0.42307692307692313
doc_000072,doc_000093,0.42307692307692313
doc_000067,doc_000093,0.42307692307692313
doc_000053,doc_000093,0.42307692307692313
doc_000049,doc_000093,0.42307692307692313
doc_000042,doc_000093,0.42307692307692313
doc_000032,doc_000093,0.42307692307692313
doc_000028,doc_000093,0.42307692307692313
doc_000017,doc_000093,0.42307692307692313
doc_000015,doc_000093,0.42307692307692313
doc_000010,doc_000093,0.42307692307692313
doc_000069,doc_000093,0.42307692307692313
doc_000048,doc_000093,0.42307692307692313
doc_000045,doc_000093,0.42307692307692313
doc_000025,doc_000093,0.42307692307692313
doc_000087,doc_000093,0.42307692307692313
doc_000083,doc_000093,0.42307692307692313
doc_000054,doc_000093,0.42307692307692313
doc_000050,doc_000093,0.42307692307692313
doc_000041,doc_000093,0.42307692307692313
doc_000018,doc_000093,0.42307692307692313
doc_000002,doc_000012,0.40740740740740744
doc_000002,doc_000019,0.40740740740740744
doc_000002,doc_000035,0.40740740740740744
doc_000029,doc_000035,0.40740740740740744
doc_000002,doc_000043,0.40740740740740744
doc_000029,doc_000043,0.40740740740740744
doc_000002,doc_000073,0.40740740740740744
doc_000068,doc_000073,0.40740740740740744
doc_000058,doc_000073,0.40740740740740744
doc_000051,doc_000073,0.40740740740740744
doc_000029,doc_000073,0.40740740740740744
doc_000002,doc_000097,0.40740740740740744
doc_000074,doc_000097,0.40740740740740744
doc_000068,doc_000097,0.40740740740740744
doc_000058,doc_000097,0.40740740740740744
doc_000051,doc_000097,0.40740740740740744
doc_000029,doc_000097,0.40740740740740744
doc_000005,doc_000018,0.40740740740740744
doc_000003,doc_000018,0.40740740740740744
doc_000006,doc_000018,0.40740740740740744
doc_000005,doc_000041,0.40740740740740744
doc_000003,doc_000041,0.40740740740740744
doc_000026,doc_000041,0.40740740740740744
doc_000006,doc_000041,0.40740740740740744
doc_000007,doc_000045,0.40740740740740744
doc_000024,doc_000045,0.40740740740740744
doc_000021,doc_000045,0.40740740740740744
doc_000007,doc_000048,0.40740740740740744
doc_000046,doc_000048,0.40740740740740744
doc_000024,doc_000048,0.40740740740740744
doc_000021,doc_000048,0.40740740740740744
doc_000005,doc_000050,0.40740740740740744
doc_000003,doc_000050,0.40740740740740744
doc_000026,doc_000050,0.40740740740740744
doc_000006,doc_000050,0.40740740740740744
doc_000005,doc_000054,0.40740740740740744
doc_000003,doc_000054,0.40740740740740744
doc_000026,doc_000054,0.40740740740740744
doc_000006,doc_000054,0.40740740740740744
doc_000007,doc_000069,0.40740740740740744
doc_000046,doc_000069,0.40740740740740744
doc_000024,doc_000069,0.40740740740740744
doc_000021,doc_000069,0.40740740740740744
doc_000005,doc_000083,0.40740740740740744
doc_000003,doc_000083,0.40740740740740744
doc_000080,doc_000083,0.40740740740740744
doc_000057,doc_000083,0.40740740740740744
doc_000026,doc_000083,0.40740740740740744
doc_000006,doc_000083,0.40740740740740744
doc_000005,doc_000087,0.40740740740740744
doc_000003,doc_000087,0.40740740740740744
doc_000080,doc_000087,0.40740740740740744
doc_000057,doc_000087,0.40740740740740744
doc_000026,doc_000087,0.40740740740740744
doc_000006,doc_000087,0.40740740740740744
doc_000006,doc_000010,0.40740740740740744
doc_000005,doc_000010,0.40740740740740744
doc_000003,doc_000010,0.40740740740740744
doc_000002,doc_000010,0.40740740740740744
doc_000006,doc_000015,0.40740740740740744
doc_000005,doc_000015,0.40740740740740744
doc_000003,doc_000015,0.40740740740740744
doc_000002,doc_000015,0.40740740740740744
doc_000006,doc_000017,0.40740740740740744
doc_000005,doc_000017,0.40740740740740744
doc_000003,doc_000017,0.40740740740740744
doc_000002,doc_000017,0.40740740740740744
doc_000005,doc_000025,0.40740740740740744
doc_000003,doc_000025,0.40740740740740744
doc_000006,doc_000025,0.40740740740740744
doc_000002,doc_000025,0.40740740740740744
doc_000006,doc_000028,0.40740740740740744
doc_000005,doc_000028,0.40740740740740744
doc_000003,doc_000028,0.40740740740740744
doc_000026,doc_000028,0.40740740740740744
doc_000002,doc_000028,0.40740740740740744
doc_000006,doc_000032,0.40740740740740744
doc_000005,doc_000032,0.40740740740740744
doc_000003,doc_000032,0.40740740740740744
doc_000026,doc_000032,0.40740740740740744
doc_000002,doc_000032,0.40740740740740744
doc_000029,doc_000032,0.40740740740740744
doc_000006,doc_000042,0.40740740740740744
doc_000005,doc_000042,0.40740740740740744
doc_000003,doc_000042,0.40740740740740744
doc_000026,doc_000042,0.40740740740740744
doc_000002,doc_000042,0.40740740740740744
doc_000029,doc_000042,0.40740740740740744
doc_000006,doc_000049,0.40740740740740744
doc_000005,doc_000049,0.40740740740740744
doc_000003,doc_000049,0.40740740740740744
doc_000026,doc_000049,0.40740740740740744
doc_000002,doc_000049,0.40740740740740744
doc_000029,doc_000049,0.40740740740740744
doc_000006,doc_000053,0.40740740740740744
doc_000005,doc_000053,0.40740740740740744
doc_000003,doc_000053,0.40740740740740744
doc_000026,doc_000053,0.40740740740740744
doc_000002,doc_000053,0.40740740740740744
doc_000051,doc_000053,0.40740740740740744
doc_000029,doc_000053,0.40740740740740744
doc_000006,doc_000067,0.40740740740740744
doc_000005,doc_000067,0.40740740740740744
doc_000003,doc_000067,0.40740740740740744
doc_000057,doc_000067,0.40740740740740744
doc_000026,doc_000067,0.40740740740740744
doc_000002,doc_000067,0.40740740740740744
doc_000058,doc_000067,0.40740740740740744
doc_000051,doc_000067,0.40740740740740744
doc_000029,doc_000067,0.40740740740740744
doc_000006,doc_000072,0.40740740740740744
doc_000005,doc_000072,0.40740740740740744
doc_000003,doc_000072,0.40740740740740744
doc_000057,doc_000072,0.40740740740740744
doc_000026,doc_000072,0.40740740740740744
doc_000002,doc_000072,0.40740740740740744
doc_000068,doc_000072,0.40740740740740744
doc_000058,doc_000072,0.40740740740740744
doc_000051,doc_000072,0.40740740740740744
doc_000029,doc_000072,0.40740740740740744
doc_000006,doc_000077,0.40740740740740744
doc_000005,doc_000077,0.40740740740740744
doc_000003,doc_000077,0.40740740740740744
doc_000057,doc_000077,0.40740740740740744
doc_000026,doc_000077,0.40740740740740744
doc_000002,doc_000077,0.40740740740740744
doc_000074,doc_000077,0.40740740740740744
doc_000068,doc_000077,0.40740740740740744
doc_000058,doc_000077,0.40740740740740744
doc_000051,doc_000077,0.40740740740740744
doc_000029,doc_000077,0.40740740740740744
doc_000006,doc_000009,0.40740740740740744
doc_000005,doc_000009,0.40740740740740744
doc_000003,doc_000009,0.40740740740740744
doc_000002,doc_000009,0.40740740740740744
doc_000019,doc_000029,0.40740740740740744
doc_000012,doc_000029,0.40740740740740744
doc_000009,doc_000029,0.40740740740740744
doc_000028,doc_000029,0.40740740740740744
doc_000025,doc_000029,0.40740740740740744
doc_000017,doc_000029,0.40740740740740744
doc_000015,doc_000029,0.40740740740740744
doc_000010,doc_000029,0.40740740740740744
doc_000009,doc_000051,0.40740740740740744
doc_000049,doc_000051,0.40740740740740744
doc_000042,doc_000051,0.40740740740740744
doc_000032,doc_000051,0.40740740740740744
doc_000028,doc_000051,0.40740740740740744
doc_000017,doc_000051,0.40740740740740744
doc_000015,doc_000051,0.40740740740740744
doc_000010,doc_000051,0.40740740740740744
doc_000043,doc_000051,0.40740740740740744
doc_000035,doc_000051,0.40740740740740744
doc_000019,doc_000051,0.40740740740740744
doc_000012,doc_000051,0.40740740740740744
doc_000025,doc_000051,0.40740740740740744
doc_000009,doc_000058,0.40740740740740744
doc_000053,doc_000058,0.40740740740740744
doc_000049,doc_000058,0.40740740740740744
doc_000042,doc_000058,0.40740740740740744
doc_000032,doc_000058,0.40740740740740744
doc_000028,doc_000058,0.40740740740740744
doc_000017,doc_000058,0.40740740740740744
doc_000015,doc_000058,0.40740740740740744
doc_000010,doc_000058,0.40740740740740744
doc_000043,doc_000058,0.40740740740740744
doc_000035,doc_000058,0.40740740740740744
doc_000019,doc_000058,0.40740740740740744
doc_000012,doc_000058,0.40740740740740744
doc_000025,doc_000058,0.40740740740740744
doc_000009,doc_000068,0.40740740740740744
doc_000067,doc_000068,0.40740740740740744
doc_000053,doc_000068,0.40740740740740744
doc_000049,doc_000068,0.40740740740740744
doc_000042,doc_000068,0.40740740740740744
doc_000032,doc_000068,0.40740740740740744
doc_000028,doc_000068,0.40740740740740744
doc_000017,doc_000068,0.40740740740740744
doc_000015,doc_000068,0.40740740740740744
doc_000010,doc_000068,0.40740740740740744
doc_000043,doc_000068,0.40740740740740744
doc_000035,doc_000068,0.40740740740740744
doc_000019,doc_000068,0.40740740740740744
doc_000012,doc_000068,0.40740740740740744
doc_000025,doc_000068,0.40740740740740744
doc_000009,doc_000074,0.40740740740740744
doc_000072,doc_000074,0.40740740740740744
doc_000067,doc_000074,0.40740740740740744
doc_000053,doc_000074,0.40740740740740744
doc_000049,doc_000074,0.40740740740740744
doc_000042,doc_000074,0.40740740740740744
doc_000032,doc_000074,0.40740740740740744
doc_000028,doc_000074,0.40740740740740744
doc_000017,doc_000074,0.40740740740740744
doc_000015,doc_000074,0.40740740740740744
doc_000010,doc_000074,0.40740740740740744
doc_000073,doc_000074,0.40740740740740744
doc_000043,doc_000074,0.40740740740740744
doc_000035,doc_000074,0.40740740740740744
doc_000019,doc_000074,0.40740740740740744
doc_000012,doc_000074,0.40740740740740744
doc_000025,doc_000074,0.40740740740740744
doc_000009,doc_000098,0.40740740740740744
doc_000077,doc_000098,0.40740740740740744
doc_000072,doc_000098,0.40740740740740744
doc_000067,doc_000098,0.40740740740740744
doc_000053,doc_000098,0.40740740740740744
doc_000049,doc_000098,0.40740740740740744
doc_000042,doc_000098,0.40740740740740744
doc_000032,doc_000098,0.40740740740740744
doc_000028,doc_000098,0.40740740740740744
doc_000017,doc_000098,0.40740740740740744
doc_000015,doc_000098,0.40740740740740744
doc_000010,doc_000098,0.40740740740740744
doc_000097,doc_000098,0.40740740740740744
doc_000073,doc_000098,0.40740740740740744
doc_000043,doc_000098,0.40740740740740744
doc_000035,doc_000098,0.40740740740740744
doc_000019,doc_000098,0.40740740740740744
doc_000012,doc_000098,0.40740740740740744
doc_000025,doc_000098,0.40740740740740744
doc_000009,doc_000026,0.40740740740740744
doc_000017,doc_000026,0.40740740740740744
doc_000015,doc_000026,0.40740740740740744
doc_000010,doc_000026,0.40740740740740744
doc_000025,doc_000026,0.40740740740740744
doc_000018,doc_000026,0.40740740740740744
doc_000045,doc_000046,0.40740740740740744
doc_000009,doc_000057,0.40740740740740744
doc_000053,doc_000057,0.40740740740740744
doc_000049,doc_000057,0.40740740740740744
doc_000042,doc_000057,0.40740740740740744
doc_000032,doc_000057,0.40740740740740744
doc_000028,doc_000057,0.40740740740740744
doc_000017,doc_000057,0.40740740740740744
doc_000015,doc_000057,0.40740740740740744
doc_000010,doc_000057,0.40740740740740744
doc_000025,doc_000057,0.40740740740740744
doc_000054,doc_000057,0.40740740740740744
doc_000050,doc_000057,0.40740740740740744
doc_000041,doc_000057,0.40740740740740744
doc_000018,doc_000057,0.40740740740740744
doc_000009,doc_000080,0.40740740740740744
doc_000077,doc_000080,0.40740740740740744
doc_000072,doc_000080,0.40740740740740744
doc_000067,doc_000080,0.40740740740740744
doc_000053,doc_000080,0.40740740740740744
doc_000049,doc_000080,0.40740740740740744
doc_000042,doc_000080,0.40740740740740744
doc_000032,doc_000080,0.40740740740740744
doc_000028,doc_000080,0.40740740740740744
doc_000017,doc_000080,0.40740740740740744
doc_000015,doc_000080,0.40740740740740744
doc_000010,doc_000080,0.40740740740740744
doc_000025,doc_000080,0.40740740740740744
doc_000054,doc_000080,0.40740740740740744
doc_000050,doc_000080,0.40740740740740744
doc_000041,doc_000080,0.40740740740740744
doc_000018,doc_000080,0.40740740740740744
doc_000069,doc_000088,0.40740740740740744
doc_000048,doc_000088,0.40740740740740744
doc_000045,doc_000088,0.40740740740740744
doc_000069,doc_000089,0.40740740740740744
doc_000048,doc_000089,0.40740740740740744
doc_000045,doc_000089,0.40740740740740744
doc_000009,doc_000090,0.40740740740740744
doc_000077,doc_000090,0.40740740740740744
doc_000072,doc_000090,0.40740740740740744
doc_000067,doc_000090,0.40740740740740744
doc_000053,doc_000090,0.40740740740740744
doc_000049,doc_000090,0.40740740740740744
doc_000042,doc_000090,0.40740740740740744
doc_000032,doc_000090,0.40740740740740744
doc_000028,doc_000090,0.40740740740740744
doc_000017,doc_000090,0.40740740740740744
doc_000015,doc_000090,0.40740740740740744
doc_000010,doc_000090,0.40740740740740744
doc_000025,doc_000090,0.40740740740740744
doc_000087,doc_000090,0.40740740740740744
doc_000083,doc_000090,0.40740740740740744
doc_000054,doc_000090,0.40740740740740744
doc_000050,doc_000090,0.40740740740740744
doc_000041,doc_000090,0.40740740740740744
doc_000018,doc_000090,0.40740740740740744
doc_000009,doc_000099,0.40740740740740744
doc_000077,doc_000099,0.40740740740740744
doc_000072,doc_000099,0.40740740740740744
doc_000067,doc_000099,0.40740740740740744
doc_000053,doc_000099,0.40740740740740744
doc_000049,doc_000099,0.40740740740740744
doc_000042,doc_000099,0.40740740740740744
doc_000032,doc_000099,0.40740740740740744
doc_000028,doc_000099,0.40740740740740744
doc_000017,doc_000099,0.40740740740740744
doc_000015,doc_000099,0.40740740740740744
doc_000010,doc_000099,0.40740740740740744
doc_000025,doc_000099,0.40740740740740744
doc_000087,doc_000099,0.40740740740740744
doc_000083,doc_000099,0.40740740740740744
doc_000054,doc_000099,0.40740740740740744
doc_000050,doc_000099,0.40740740740740744
doc_000041,doc_000099,0.40740740740740744
doc_000018,doc_000099,0.40740740740740744
doc_000007,doc_000014,0.3928571428571428
doc_000002,doc_000014,0.3928571428571428
doc_000007,doc_000020,0.3928571428571428
doc_000002,doc_000020,0.3928571428571428
doc_000007,doc_000023,0.3928571428571428
doc_000021,doc_000023,0.3928571428571428
doc_000002,doc_000023,0.3928571428571428
doc_000007,doc_000034,0.3928571428571428
doc_000021,doc_000034,0.3928571428571428
doc_000002,doc_000034,0.3928571428571428
doc_000024,doc_000034,0.3928571428571428
doc_000029,doc_000034,0.3928571428571428
doc_000007,doc_000038,0.3928571428571428
doc_000024,doc_000038,0.3928571428571428
doc_000021,doc_000038,0.3928571428571428
doc_000002,doc_000038,0.3928571428571428
doc_000029,doc_000038,0.3928571428571428
doc_000007,doc_000055,0.3928571428571428
doc_000046,doc_000055,0.3928571428571428
doc_000021,doc_000055,0.3928571428571428
doc_000002,doc_000055,0.3928571428571428
doc_000051,doc_000055,0.3928571428571428
doc_000024,doc_000055,0.3928571428571428
doc_000029,doc_000055,0.3928571428571428
doc_000007,doc_000056,0.3928571428571428
doc_000046,doc_000056,0.3928571428571428
doc_000021,doc_000056,0.3928571428571428
doc_000002,doc_000056,0.3928571428571428
doc_000051,doc_000056,0.3928571428571428
doc_000024,doc_000056,0.3928571428571428
doc_000029,doc_000056,0.3928571428571428
doc_000007,doc_000066,0.3928571428571428
doc_000046,doc_000066,0.3928571428571428
doc_000021,doc_000066,0.3928571428571428
doc_000002,doc_000066,0.3928571428571428
doc_000058,doc_000066,0.3928571428571428
doc_000051,doc_000066,0.3928571428571428
doc_000024,doc_000066,0.3928571428571428
doc_000029,doc_000066,0.3928571428571428
doc_000007,doc_000078,0.3928571428571428
doc_000046,doc_000078,0.3928571428571428
doc_000021,doc_000078,0.3928571428571428
doc_000002,doc_000078,0.3928571428571428
doc_000074,doc_000078,0.3928571428571428
doc_000068,doc_000078,0.3928571428571428
doc_000058,doc_000078,0.3928571428571428
doc_000051,doc_000078,0.3928571428571428
doc_000024,doc_000078,0.3928571428571428
doc_000029,doc_000078,0.3928571428571428
doc_000007,doc_000082,0.3928571428571428
doc_000046,doc_000082,0.3928571428571428
doc_000021,doc_000082,0.3928571428571428
doc_000002,doc_000082,0.3928571428571428
doc_000074,doc_000082,0.3928571428571428
doc_000068,doc_000082,0.3928571428571428
doc_000058,doc_000082,0.3928571428571428
doc_000051,doc_000082,0.3928571428571428
doc_000024,doc_000082,0.3928571428571428
doc_000029,doc_000082,0.3928571428571428
doc_000007,doc_000084,0.3928571428571428
doc_000046,doc_000084,0.3928571428571428
doc_000021,doc_000084,0.3928571428571428
doc_000002,doc_000084,0.3928571428571428
doc_000074,doc_000084,0.3928571428571428
doc_000068,doc_000084,0.3928571428571428
doc_000058,doc_000084,0.3928571428571428
doc_000051,doc_000084,0.3928571428571428
doc_000024,doc_000084,0.3928571428571428
doc_000029,doc_000084,0.3928571428571428
doc_000007,doc_000095,0.3928571428571428
doc_000089,doc_000095,0.3928571428571428
doc_000046,doc_000095,0.3928571428571428
doc_000021,doc_000095,0.3928571428571428
doc_000002,doc_000095,0.3928571428571428
doc_000074,doc_000095,0.3928571428571428
doc_000068,doc_000095,0.3928571428571428
doc_000058,doc_000095,0.3928571428571428
doc_000051,doc_000095,0.3928571428571428
doc_000088,doc_000095,0.3928571428571428
doc_000024,doc_000095,0.3928571428571428
doc_000029,doc_000095,0.3928571428571428
doc_000001,doc_000029,0.3928571428571428
api_20260416_034719_769078,doc_000029,0.3928571428571428
api_20260416_034703_810579,doc_000029,0.3928571428571428
api_20260416_033932_359570,doc_000029,0.3928571428571428
api_20260416_020230_731102,doc_000029,0.3928571428571428
